iterations,train_loss,test_loss,Accuracy,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
41,0.00030900255746125956,0.16057399594608476,0.9646139705882353,38.57517695426941,False,0,0,42,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-50-18,1676335818,2117.653452396393,79876,ML-RefVm-847530,10.0.0.13,1561.5375118255615,0,42,0.012654304504394531
42,0.00029273665944963475,0.16407036781311035,0.9641544117647058,38.9422173500061,False,0,0,43,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-50-57,1676335857,2156.595669746399,79876,ML-RefVm-847530,10.0.0.13,1600.4797291755676,0,43,0.012654304504394531
43,0.00028250742059967974,0.16106917391366818,0.9678308823529411,39.03453516960144,False,0,0,44,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-51-36,1676335896,2195.6302049160004,79876,ML-RefVm-847530,10.0.0.13,1639.514264345169,0,44,0.012654304504394531
44,0.00027520590639837524,0.16697785762303016,0.9655330882352942,39.16313171386719,False,0,0,45,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-52-15,1676335935,2234.7933366298676,79876,ML-RefVm-847530,10.0.0.13,1678.6773960590363,0,45,0.012654304504394531
45,0.00026211576386784,0.17038539906635003,0.9650735294117647,38.95236039161682,False,0,0,46,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-52-54,1676335974,2273.7456970214844,79876,ML-RefVm-847530,10.0.0.13,1717.629756450653,0,46,0.012654304504394531
46,0.00024589544473736384,0.16405193967854276,0.9664522058823529,39.7167763710022,False,0,0,47,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-53-33,1676336013,2313.4624733924866,79876,ML-RefVm-847530,10.0.0.13,1757.3465328216553,0,47,0.012654304504394531
47,0.00023423136735800654,0.16725977422559962,0.9664522058823529,39.47295546531677,False,0,0,48,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-54-13,1676336053,2352.9354288578033,79876,ML-RefVm-847530,10.0.0.13,1796.819488286972,0,48,0.012654304504394531
48,0.00022480695813154692,0.16873174697598992,0.9659926470588235,38.89810824394226,False,0,0,49,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-54-52,1676336092,2391.8335371017456,79876,ML-RefVm-847530,10.0.0.13,1835.7175965309143,0,49,0.012654304504394531
49,0.0002187551415808426,0.1653491813032066,0.9650735294117647,38.1192831993103,False,0,0,50,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-55-30,1676336130,2429.952820301056,79876,ML-RefVm-847530,10.0.0.13,1873.8368797302246,0,50,0.012654304504394531
50,0.00020144322251344063,0.17238405916620703,0.9659926470588235,37.33525347709656,False,0,0,51,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-56-07,1676336167,2467.2880737781525,79876,ML-RefVm-847530,10.0.0.13,1911.1721332073212,0,51,0.012654304504394531
51,0.0002038444046561113,0.17068939136943834,0.9669117647058824,38.65318512916565,False,0,0,52,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-56-46,1676336206,2505.941258907318,79876,ML-RefVm-847530,10.0.0.13,1949.8253183364868,0,52,0.012654304504394531
52,0.00022559713740038742,0.1657195218345698,0.9659926470588235,38.30298161506653,False,0,0,53,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-57-24,1676336244,2544.2442405223846,79876,ML-RefVm-847530,10.0.0.13,1988.1282999515533,0,53,0.012654304504394531
53,0.00018759846987485813,0.16413654211689443,0.9659926470588235,37.444453716278076,False,0,0,54,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-58-02,1676336282,2581.6886942386627,79876,ML-RefVm-847530,10.0.0.13,2025.5727536678314,0,54,0.012654304504394531
54,0.000184743306496838,0.17446352366138906,0.9655330882352942,37.31272840499878,False,0,0,55,7f0d794c,b9199fdbde5645b5944c8f32dd41d888,2023-02-14_00-58-39,1676336319,2619.0014226436615,79876,ML-RefVm-847530,10.0.0.13,2062.88548207283,0,55,0.012654304504394531
